index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
324,632.74325364,99873.16775413,99923.88564003,99833.52845796,0.58015555,30.89027867,0
325,671.44954032,100004.26573733,99908.16140535,100005.16494948,0.35687035,43.84935844,0
326,56.04211833,100464.84054899,100474.2693059,100460.05225695,0.66824412,33.56844,1
327,225.79766372,100319.67950106,100303.85431695,100311.39642639,0.42991431,37.68337788,1
328,72.12726848,99892.84916426,99887.12655073,99893.42761388,0.4206595,44.04087974,0
329,261.25127062,100274.17374709,100238.87841739,100276.58164438,0.36489891,37.64074729,0
330,777.62372031,99999.32368867,100138.32577828,100015.3782658,0.67875237,35.19964084,1
331,268.79969927,100037.10470676,100019.11637073,100020.1906517,0.43307903,13.90899818,0
332,306.60374239,99978.92410728,99992.4090981,99975.64017667,0.54398182,25.63986684,1
333,482.82919844,100243.79543675,100183.69844388,100239.35791564,0.37553156,29.41533273,0
334,160.35964326,100032.23028235,100028.08730353,100013.37857541,0.47416445,17.81784105,1
335,565.92204132,100064.54024214,100083.41151368,100095.9592513,0.53334606,15.33001468,0
336,307.71849106,100216.35800051,100263.20163559,100208.57120994,0.65222885,24.72112062,1
337,161.49976803,99976.47609089,99965.73250098,99958.88026004,0.43347612,31.54599674,1
338,743.86867855,100124.78012389,100291.30377826,100197.96014346,0.72386162,19.70971236,0
339,401.84252438,100260.69097992,100299.63352822,100262.00599159,0.59690997,44.99352431,1
340,251.62351859,100052.53336032,100064.38663958,100063.80808568,0.54710719,39.9748678,1
341,715.16595345,100015.78419618,100069.62900846,99995.10202925,0.57528995,20.67804431,0
342,181.99355233,99954.48877851,99967.88164831,99957.21327507,0.5735898,23.52325388,0
343,693.13193003,100082.02633513,100133.98468535,100073.17869848,0.5749617,14.60275897,0
344,471.09179278,100092.02167482,99999.47211995,100087.11588396,0.30354241,14.69050449,1
345,494.46121253,100008.83999088,99912.72309188,99990.60024787,0.30561286,18.67249615,1
346,441.718387,99856.46926376,99939.0868419,99848.59380863,0.68703676,30.88191916,0
347,243.61436121,100230.46057989,100235.24376438,100226.65548927,0.51963424,42.63377381,0
348,286.55714359,99991.89222687,99983.80817334,100003.92314906,0.47178903,30.91701051,1
349,242.78807292,99729.15481788,99723.87532416,99725.84479203,0.47825472,27.4738943,0
350,116.01823213,99925.48046308,99947.55738963,99926.18271417,0.69028842,25.00854243,0
351,104.24132895,100136.06583121,100114.1110991,100132.75181863,0.28938553,38.61845626,1
352,748.41168725,100067.38738649,99984.15637372,100030.43343828,0.3887898,38.50431837,1
353,477.69816783,99861.53065379,99792.47298611,99856.11231772,0.3554366,23.69133179,0
354,264.30460094,100234.53458566,100227.92933137,100238.05137748,0.47500893,22.31828456,0
355,264.1286192,99722.23853346,99764.89119452,99723.52471822,0.66148443,17.64290621,1
356,480.94862291,99985.50724406,99951.80949963,99979.09609797,0.42993483,27.36227954,0
357,59.23651935,100311.07559425,100306.69563206,100306.1340413,0.42605976,36.88497669,1
358,261.58911325,99869.15557493,99860.09833208,99870.82435357,0.46537607,30.39800133,1
359,69.29277121,100084.91588063,100082.19032404,100079.46042907,0.46066607,40.16014178,0
360,280.30810902,99741.40427199,99702.35264969,99730.78920472,0.36068322,34.03730129,1
361,439.65214453,99793.75996218,99690.1532281,99823.79872159,0.26434384,31.50295849,0
362,798.09660811,99943.46273743,99885.71585944,99918.16712367,0.42764425,24.50800415,1
363,49.14458575,99535.07132667,99531.03397174,99531.10035628,0.41784741,28.10349629,1
364,388.13230901,99867.76646876,99763.88840922,99838.14424594,0.2323643,15.03975322,0
365,337.11992344,99845.80704943,99958.42962545,99857.27517895,0.83407273,19.90490138,1
366,45.33950521,99870.7979765,99861.58784095,99865.30353413,0.2968629,14.17048527,0
367,333.00089107,99693.16890952,99728.74912847,99700.64083971,0.60684721,20.16486735,1
368,118.06677923,100065.86622308,100054.43790209,100061.91071519,0.4032046,12.95080128,0
369,300.91694006,100042.07010866,100054.11660187,100040.56298245,0.54003261,19.93642481,1
370,237.72804643,100284.00181177,100310.87282848,100275.7877116,0.61303258,26.9289627,0
371,101.16504013,100400.36340276,100381.8692532,100392.46721255,0.31718833,25.95288182,1
372,443.92999115,99895.89902655,99835.88896021,99878.09865521,0.36482087,44.02189294,1
373,128.36001264,99940.04993563,99948.49886573,99936.98654206,0.56582213,22.74077216,0
374,464.33739391,100075.84086465,100056.5358474,100071.78539515,0.45842459,24.05226122,1
375,376.17886155,99774.78249381,99701.93531885,99763.96176601,0.30634963,30.07467157,1
376,527.32406149,99827.51354154,99722.17950414,99791.13790081,0.30024799,23.9122877,0
377,403.77386883,100112.65237735,100087.34944191,100109.23949848,0.43733389,23.09814511,1
378,546.65315492,100019.15599766,99875.82349061,100014.39080388,0.2377999,42.47855675,1
379,126.82908549,99912.43411948,99893.87748304,99901.48026751,0.35368784,28.17163422,0
380,566.37642141,99834.30797011,99908.77764388,99838.23182778,0.63148441,32.0846023,0
381,190.5804343,99963.43116417,99958.15634863,99967.66991323,0.47232236,22.5057261,0
382,699.68682691,99909.17162015,99810.68459131,99866.31149682,0.35924127,45.77401361,1
383,469.99957672,100079.14864061,100125.05741469,100083.58297935,0.59767833,18.72960485,0
384,245.14265382,99926.22760209,99980.58346696,99934.95961693,0.72173156,36.00824854,1
385,232.28710432,99885.71239824,99896.05746211,99878.89562401,0.54453567,14.68303038,0
386,33.46380913,100383.44300826,100384.94084125,100380.59730583,0.54475978,32.21156494,0
387,338.06271893,100059.66344663,100078.56844649,100044.13327383,0.55592157,26.66826465,1
388,44.01546683,100184.04618699,100187.65141219,100181.860517,0.58190814,26.86018758,0
389,243.06313162,99675.11136136,99667.62184001,99666.15069652,0.46918692,15.31925803,1
390,388.24602269,100082.42694137,100053.87201385,100073.68779005,0.42645146,35.12684013,0
391,422.36737988,99829.06931232,99765.96242439,99827.04878069,0.35058768,33.65172939,1
392,146.70707976,99840.19856239,99853.96308699,99838.00019816,0.59382317,30.44546623,0
393,284.04575891,100279.21441445,100326.33442513,100282.85127251,0.6658888,27.00516362,1
394,102.40346126,99963.89690706,99977.65407876,99957.18083998,0.63434283,33.83825556,1
395,113.62448592,100411.45412609,100427.4537811,100409.94126014,0.64081168,27.94162633,0
396,7.82235905,100428.60505867,100428.27715033,100424.86183042,0.45808063,24.29055063,1
397,455.20068477,99735.33808289,99712.87945817,99722.14735654,0.45066214,31.9868925,1
398,595.24170055,100149.5212067,100052.18833845,100126.17221652,0.33648177,30.82327362,0
399,0.19879252,99734.61004148,99734.63539076,99731.17163385,0.62751626,27.30651682,1
400,61.50626576,99601.94012292,99593.67538433,99598.73640287,0.36562769,28.91549548,0
401,399.61796616,99919.8826071,99867.96219979,99913.37131105,0.37007489,40.45635696,0
402,733.29997331,100032.82512386,100125.63068323,100101.78684443,0.62655879,36.23201433,1
403,322.97544156,100179.44347462,100156.98620026,100180.47358408,0.43046754,35.5402668,1
404,191.33910103,100251.01436912,100265.70467161,100232.96720593,0.57677627,20.76097496,1
405,303.22523696,99778.77615232,99750.98120705,99764.54348858,0.40833564,15.95286422,1
406,168.73069795,99710.95301296,99720.54452486,99706.76797748,0.55684509,22.9702704,0
407,138.91594209,100225.83570879,100221.71185002,100218.4083668,0.47031399,18.02240287,0
408,556.44081466,99976.57212899,99969.44616863,99966.50975728,0.48719367,20.59552497,1
409,157.78227518,100088.86630731,100094.33775233,100096.28777018,0.53467718,19.65420834,0
410,222.43238875,99999.76297779,100027.77652017,99992.50247947,0.62594183,31.19074577,1
411,77.85357204,99735.0260633,99709.91727774,99727.15201484,0.17748704,19.41345746,0
412,493.90552201,100086.70167194,100086.33519642,100103.58117841,0.499258,23.81055927,0
413,31.88124026,99864.13512585,99860.75069773,99861.09843442,0.39384264,27.13507641,1
414,733.3000728,99951.81667777,100024.67550123,99942.71384829,0.59935744,35.99902173,0
415,115.03493734,100108.68858381,100085.51753364,100105.25658621,0.2985738,21.13367099,1
416,404.31390829,99859.18054182,99839.85173603,99855.55276578,0.45219356,23.85382233,1
417,847.60349369,100026.24081587,99822.23532057,100013.12320116,0.25931494,14.57274825,0
418,468.29597351,99948.14681937,99998.96008903,99945.85440426,0.60850674,24.09584253,1
419,41.90545095,100130.99299266,100132.04505668,100125.70500056,0.52510566,37.48452158,0
420,53.05205331,99683.75862278,99676.05044544,99677.86149903,0.35470539,31.6479624,1
421,157.90674739,99929.72036794,99911.02485853,99914.11504414,0.38160411,19.42879693,0
422,382.76952247,99759.93275243,99695.42921414,99739.03430177,0.33148204,31.00560785,1
423,333.9885128,99938.68041655,99973.97223571,99940.3866355,0.60566776,37.00505171,0
424,196.09507215,99652.60559216,99651.99856767,99661.63942533,0.49690443,32.11493588,1
425,276.54024548,100267.78736762,100270.88774111,100273.71080876,0.51121129,40.94576193,0
426,278.76923337,99816.72500316,99860.50199552,99818.36592834,0.65703667,36.57880406,1
427,65.9108843,100108.48129056,100116.12755438,100107.0823484,0.61600912,24.9920862,0
428,121.46417277,99582.07325136,99595.74985077,99577.65750312,0.6125978,30.19656523,1
429,241.14331473,99766.30091525,99771.59489629,99775.33791885,0.52195367,25.92298094,0
430,144.48076682,100352.61033414,100331.60819861,100344.32590506,0.35463715,38.78727141,1
431,444.78445147,99783.07498661,99694.02020281,99772.60280802,0.2997799,16.24939177,1
432,89.79682503,99771.30697047,99779.93908511,99777.85606534,0.59612939,31.69457134,0
433,95.72352839,100212.31973894,100219.31576184,100211.7001113,0.57308571,20.61094767,0
434,279.20701157,100074.66830037,100101.12542097,100072.68153854,0.59475808,26.71014733,1
435,487.70937156,99820.7760488,99791.64637255,99841.39971944,0.44027246,32.67373969,0
436,40.46485696,99940.6587326,99935.45770135,99935.27730691,0.37146794,40.65200566,0
437,324.59385792,100301.8099622,100320.11714375,100284.78286935,0.55640027,13.23956847,1
438,228.26247777,100132.06640162,100167.5666725,100123.70901609,0.6555239,20.28070681,1
439,138.32450023,100272.54067825,100278.90921576,100273.82010223,0.54604056,30.99583855,0
440,44.27234134,99930.3017356,99929.35257765,99928.393643,0.47856092,31.45582467,1
441,263.14971347,100176.88348224,100159.21057659,100171.68660446,0.43284087,26.87725423,0
442,349.39738366,100220.1484798,100246.63595,100198.91900298,0.57580901,21.54616326,1
443,518.66833998,99963.16268361,99956.08870218,99983.21156562,0.48636126,29.60550522,1
444,183.45975054,99927.42034405,99912.92891045,99922.82794013,0.42101028,13.74190973,0
445,796.03937882,100002.10057357,99962.63525197,100012.6753074,0.4504229,28.49331745,0
446,459.79820604,99818.85316899,99771.36745883,99812.94250948,0.39672489,36.12189633,1
447,331.84647521,100156.56607753,100148.44123154,100161.10284833,0.47551625,22.94057564,0
448,3.18867017,99963.43196497,99962.9872799,99959.75107713,0.36054215,29.72379079,1
449,128.58977303,100168.81279076,100187.61024944,100164.72665199,0.64618159,33.01984315,0
450,724.38913086,99877.88998875,99906.87783088,99879.38919806,0.54001694,45.6599456,1
451,802.0866117,99915.69254308,99849.76264478,99953.11701491,0.41780202,36.28059769,0
452,25.33161596,100285.97941629,100287.47234741,100283.35089748,0.55893548,18.78092764,1
453,686.41456908,99859.13448135,99981.40823713,99865.42626229,0.67813397,16.45278238,1
454,287.606658,99969.3186506,99971.13536732,99974.82531254,0.50631667,25.26019286,0
455,475.43091177,99912.15890321,99861.20128488,99882.16751993,0.39281803,37.25774289,1
456,245.10301294,100157.53409206,100122.8412508,100152.67350951,0.35845607,23.96587829,0
457,131.88955673,99657.46673177,99634.09926284,99650.73437909,0.32282547,33.51995395,1
458,872.59258633,99969.70017891,100139.0552668,99957.1095593,0.69408265,40.23998939,0
459,548.34943366,100180.98851038,100098.35540386,100130.36934857,0.34930575,34.0398976,1
460,126.59642856,99771.41630439,99759.35464123,99764.48990656,0.40472351,43.90287356,1
461,150.15329036,99987.03515745,99981.21238047,99986.57559497,0.46122111,32.91988196,0
462,505.51984412,100036.38504612,99934.94232414,100042.34841561,0.29932989,32.44581555,1
463,731.10134257,99913.89972422,99862.44239045,99899.5782248,0.42961668,24.04733127,1
464,736.63830599,100051.33245105,100219.17711838,100029.06152668,0.72785221,25.74272791,0
465,839.52890164,99925.24725489,99748.15276113,99940.99119391,0.28905491,11.33977634,1
466,481.98253937,99905.79013574,99961.98973425,99903.78504145,0.6166009,42.3598888,0
467,778.37812336,100000.87492243,100015.67478498,99978.12592058,0.51901371,21.02102778,0
468,46.4111769,100096.88642369,100091.4296745,100093.94585721,0.38242596,24.18102403,1
469,323.78320599,99756.46883565,99793.22086648,99754.75913569,0.61350814,43.67640186,1
470,538.02399566,99899.25651262,99903.72078294,99942.73800674,0.50829753,26.48980673,0
471,393.42686572,99877.71903213,99892.80030826,99900.59747623,0.53833311,37.0212085,1
472,365.24914485,100276.72550212,100270.83424849,100242.74861311,0.48387058,26.54283165,0
473,131.89582262,100098.66029133,100108.35453721,100089.07194321,0.57349926,23.62381013,1
474,248.76278676,100103.6181706,100131.47560823,100085.80286731,0.61198394,40.83347546,0
475,66.20130475,99780.89601595,99773.56548751,99775.7675825,0.38926912,30.63134651,1
476,889.50804452,99969.39083908,100189.16627379,100015.31669796,0.74707526,18.18206992,0
477,349.9736446,100261.96959115,100257.85932065,100236.99252508,0.48825548,19.30770249,1
478,48.73990877,99864.76158757,99867.9733139,99860.50354913,0.5658952,13.73537784,1
479,233.66970878,99807.67546807,99836.75819527,99801.96733721,0.62446083,20.97125759,0
480,232.44483199,99640.08586442,99693.29324523,99640.99337966,0.72890326,29.98806191,0
481,348.68566224,99821.52202982,99840.11034893,99799.43456707,0.55330967,35.9880192,0
482,384.03268725,99985.95776996,100059.13555623,99984.07749008,0.69055093,23.70183099,1
483,420.81125918,99817.37764445,99968.86443831,99821.63454796,0.8599875,20.50745867,1
484,515.02301488,100194.25493047,100134.13652374,100184.07701165,0.38327044,34.18761577,0
485,229.98836319,99896.21663582,99888.56744766,99888.18891264,0.46674097,13.36920306,1
486,463.19309084,99871.78183939,99897.85567123,99899.78924248,0.55629149,28.24750116,0
487,76.21412064,100321.39010594,100327.95565701,100318.72486992,0.58614612,20.68958969,0
488,227.70986211,100150.82449892,100198.7507075,100139.90626873,0.7104705,12.25191135,1
489,756.74489964,100071.31331129,99945.0628928,100058.57178044,0.33316647,27.35992088,0
490,74.54073905,99725.99098855,99736.21871901,99727.46087522,0.63720994,20.22471902,0
491,526.87540022,100140.62196307,100135.87243044,100176.55343541,0.49098547,27.01306403,0
492,266.50393527,99661.30643327,99646.42026942,99654.77959987,0.44414279,24.08578966,1
493,27.76706277,100123.79478391,100122.50371519,100119.65234349,0.45350359,17.99610979,0
494,652.76113095,99883.85614271,99888.33841707,99845.09383168,0.50686663,33.63720972,1
495,202.28244758,100384.19468552,100352.37075357,100375.27428855,0.34267576,21.5980999,0
496,289.84714449,100101.02197719,100034.64319622,100088.91428678,0.27098694,29.63135303,1
497,175.09292643,100284.11204378,100271.90486666,100271.55213436,0.43028172,27.72813566,0
498,751.6617781,99960.79054617,99899.66839643,99942.50984733,0.41868397,25.64632664,1
499,120.25126488,99810.8995569,99824.71629617,99806.77645717,0.61489891,39.43596791,0
500,11.50746739,99938.51048186,99938.27426844,99935.27109474,0.47947303,27.93227831,0
501,12.65848046,99585.28908574,99585.78146878,99581.87255421,0.53889748,22.42118977,1
502,134.35315992,100124.07458675,100107.09314536,100119.07487792,0.37360593,18.7854845,0
503,60.98145479,100035.40249958,100039.79463748,100030.62992948,0.57202415,41.21460744,1
504,653.46034477,100130.84731677,100060.24627049,100109.79361489,0.39195817,28.46777335,0
505,538.6840119,100073.36054891,100015.91251037,100042.60187625,0.39335484,21.3099112,1
506,131.13938062,99803.23134407,99773.8585999,99800.37135346,0.27601888,31.30441758,0
507,57.55342898,100331.35532084,100339.29918738,100326.1924431,0.63802594,33.87921329,0
508,205.05742617,100370.24401752,100359.42714028,100367.23143089,0.44724952,28.90159784,1
509,272.88986088,99755.54684574,99719.20081934,99761.48970773,0.36681063,32.66789701,1
510,349.54818553,100201.24746963,100130.08503471,100181.22737377,0.29641595,11.48829514,0
511,119.61751158,99892.68208906,99868.79642801,99888.90082758,0.30031635,31.77229225,1
512,18.43048705,99635.19388236,99638.96475678,99629.85652001,0.70459982,30.2083163,0
513,329.28588567,100306.33708609,100326.64237406,100279.97358484,0.56166461,40.49737105,0
514,206.62183432,99774.44705525,99751.85168879,99767.83363099,0.39064385,23.78835454,1
515,133.54054322,100395.43175719,100415.69146406,100391.83775006,0.65171202,37.2248685,0
516,231.4788072,100343.70036439,100370.30633107,100329.86913186,0.6149391,33.90901176,1
517,697.78106701,99853.851471,99954.13788508,99839.15263021,0.64372189,26.5195547,0
518,240.32402279,100337.71361065,100317.18087795,100327.58030685,0.41456229,38.07798502,0
519,388.07060211,100235.86510252,100294.61141451,100216.16616376,0.65138047,23.06010194,1
520,84.67997965,100170.5358,100160.72925703,100171.88022813,0.38419289,22.71340507,0
521,40.86192327,99995.13208822,99991.40381668,99989.80009197,0.40875927,19.22907255,0
522,88.19000751,99790.10882889,99792.44770876,99776.65353181,0.52652091,23.86727049,0
523,528.02476035,100181.71772407,100285.87630963,100203.36410795,0.69726079,20.64608671,0
524,244.60124832,99653.04278064,99684.06434152,99657.75173848,0.62682503,25.00726984,1
525,56.30827037,100159.14440802,100161.07855419,100159.60492221,0.53434923,18.52685216,0
526,646.54639827,100089.35745355,100122.58964791,100060.85098206,0.55139955,30.50670288,1
527,286.2647023,99880.05649981,99896.52152531,99882.18405584,0.55751678,25.72391647,0
528,726.36212295,99992.60309806,100123.30270739,99992.70852155,0.67993725,38.39038215,0
529,63.23496407,100135.31217374,100147.20658508,100133.31151501,0.68809864,28.59423308,1
530,180.28827518,99671.91495281,99670.0331263,99663.70200181,0.48956212,29.0727777,1
531,763.10608523,100040.42024777,99934.75553415,100040.6486122,0.36153338,33.66339223,0
532,82.21912846,99700.25555317,99698.81135548,99693.11864396,0.48243477,26.99350668,1
533,488.82938226,100179.94423982,100121.823114,100172.46843503,0.3811014,23.74316605,0
534,43.79357738,99974.04371732,99970.53907392,99970.85085809,0.41997357,14.98096506,1
535,106.76040701,99912.03550128,99919.30922412,99906.72636896,0.56813127,23.81718191,0
536,210.78053046,100003.08468965,99985.68142382,99997.61801392,0.41743418,41.85004888,0
537,9.01736167,100174.76927671,100174.55103286,100169.5308675,0.47579737,29.96437187,1
538,419.71470571,99930.59509795,99904.96875969,99920.59014427,0.43894343,44.00444435,1
539,494.95642125,100040.51982791,100095.31982864,100078.65125297,0.61071681,18.59153343,0
540,44.75603489,99849.77846355,99854.30162028,99847.74080987,0.60106249,14.08234192,1
541,609.93007258,99827.69418647,99701.97459621,99831.82470194,0.29387868,34.31997274,0
542,51.47493463,100042.50127354,100033.94456595,100038.73507077,0.33376943,40.87533979,0
543,326.98357885,99726.40545667,99711.18145819,99731.93233874,0.45344109,29.82761794,1
544,79.65640267,99758.96222481,99763.64377933,99754.37192586,0.55877185,33.89519884,0
545,635.01129486,99867.7770499,99931.33527919,99822.02279969,0.60008991,32.61558582,1
546,315.60452733,100007.36020666,100070.83410268,100007.68222976,0.70111845,40.82304821,1
547,371.54064467,99697.19642767,99765.58947115,99701.73350474,0.68407957,36.60050627,1
548,661.96161242,100041.68897096,99999.22164205,100054.6064082,0.43584623,14.87664342,0
549,31.11962689,99719.15920227,99725.89406829,99716.54409158,0.71641859,17.71117657,1
550,371.27924942,100122.44630098,100072.09019203,100096.99075774,0.36437133,21.87192946,0
551,500.20552006,100234.81758037,100232.91534659,100225.94465536,0.49619709,18.09275294,1
552,112.48230494,99669.43833598,99652.79846631,99665.10584312,0.35206677,37.66806183,1
553,240.49702288,99967.12466044,99951.85501726,99950.98314108,0.43650797,32.6683797,0
554,634.89809128,99821.6134785,99758.13096932,99765.16739447,0.40001149,28.88105071,1
555,842.91470177,100010.5272088,100200.60878216,100078.79497954,0.72550511,21.38926566,0
556,458.9409127,99993.00250911,100057.73189031,99976.66159672,0.64104077,32.49203441,1
557,580.86338583,100185.97564061,100218.17917211,100209.24450258,0.5554408,23.01175385,0
558,295.03725853,99862.32221701,99896.86464544,99869.79122124,0.61707819,15.5206289,1
559,141.04258142,100074.49112111,100073.51691601,100064.46005248,0.49309282,32.42095516,0
560,122.36074664,100076.16822346,100092.47281476,100081.50356744,0.63325017,24.2192061,1
561,300.46120739,100237.54580337,100232.902648,100245.06870299,0.48454657,25.57221939,1
562,246.53977542,100313.5494526,100364.35850322,100314.32973837,0.70608865,25.75708078,1
563,37.18892193,100339.12900524,100340.49609792,100336.74602744,0.53676075,30.0479529,1
564,174.98588744,99934.30149666,99929.94788362,99935.94970759,0.4751202,27.13758893,1
565,7.47513989,99978.90529284,99980.23278321,99974.94363566,0.67758736,42.81205312,0
566,97.41489901,99608.70797595,99601.33333644,99603.10760244,0.42429659,16.54458175,1
567,284.78268366,99764.19442222,99775.86854249,99765.35963048,0.54099308,37.31472089,0
568,753.89184667,99988.83688194,99994.74483674,99937.38715785,0.5078366,29.44983509,1
569,577.44290222,100095.07010506,100114.76971959,100115.44657635,0.53411525,31.11626725,1
570,156.2860385,100362.21112896,100323.77654218,100367.51304333,0.25407536,30.93112665,1
571,1.58622093,100455.69788882,100455.72005667,100451.70626302,0.51397525,17.92310025,1
572,127.76691992,99792.35597074,99802.93519074,99781.82215216,0.58280093,20.24470841,1
573,67.50928878,99894.99632843,99900.42057519,99888.38850039,0.58034815,22.16255728,0
574,371.82908733,100261.46933905,100249.50322324,100258.84909112,0.46781823,36.23198926,1
575,251.90621185,100363.34437395,100422.53912671,100365.93956643,0.73498726,29.45998563,1
576,109.213771,100001.8426775,99977.64107128,99993.36898563,0.27840151,41.08611652,1
577,175.55334682,100121.98685351,100120.54278698,100106.72878929,0.4917742,42.44752958,0
578,201.61627907,99636.82411719,99668.491173,99624.09795309,0.65706596,20.89632617,1
579,146.44598749,100364.3201796,100347.18189086,100356.15291233,0.38297194,34.339991,0
580,99.0471085,99655.31215756,99658.32475032,99654.68231858,0.53041575,36.2188551,1
581,376.19128964,100091.93997599,100080.09933457,100072.50744198,0.46852494,33.8753362,0
582,542.40267972,100084.08730024,100062.07932163,100092.18515991,0.45942501,22.97388636,1
583,156.81030494,99856.69141895,99858.73273858,99849.86320677,0.51301776,17.62535991,0
584,237.44270247,100219.90645605,100249.86989621,100221.65907594,0.62619229,26.33479743,0
585,61.19873297,100171.70780256,100188.84493739,100169.00515173,0.78002434,21.21366539,1
586,318.29102837,100082.69179081,100195.36226732,100092.04083769,0.85398571,19.33118517,0
587,614.94901799,100112.0687666,100163.75505602,100117.14244001,0.58404971,40.30748566,0
588,74.69487966,99676.07138662,99685.86010547,99672.15980239,0.63104939,13.91420203,1
589,418.06985592,99824.71879109,99861.92527715,99807.49335034,0.58899585,17.51551398,0
590,249.51170744,99846.59535612,99802.71718827,99850.47286755,0.32414385,19.80455459,1
591,745.5639826,100038.012213,99967.90711742,100056.28189365,0.40597038,31.44216358,1
592,32.49523231,100179.0887937,100179.45578082,100176.67173281,0.51129356,16.32261037,1
593,545.19456137,100195.71723791,100270.84255971,100180.65467872,0.63779543,16.35786954,1
594,304.76303744,100319.13764113,100352.70141595,100316.81022275,0.61013072,19.11254448,1
595,24.21184213,100324.71969614,100320.99013398,100322.30937255,0.34596123,39.623121,1
596,946.97694767,100021.05005932,99936.83457241,100005.54905619,0.41106912,22.42737764,1
597,217.30058989,100236.12029567,100239.46568017,100232.82098809,0.51539519,33.44592733,0
598,83.50906001,99917.15932532,99914.40566045,99912.44020533,0.46702555,32.92961523,1
599,646.93351938,99978.68676221,99999.44941137,99985.16229396,0.53209394,43.30684735,0
600,12.14569301,100002.77256568,100000.12344711,99998.75928309,0.28188823,24.03853924,1
601,215.22362738,100098.51043553,100095.23788985,100083.20823578,0.48479467,26.7281603,1
602,185.79627213,100031.67500225,99989.07245592,100015.32092853,0.2707029,37.41730202,1
603,321.17191201,100336.92651852,100337.83884261,100328.39770696,0.5028406,35.63409907,0
604,79.90326155,99980.59456676,99989.79889827,99970.48478993,0.61519343,43.36325035,1
605,485.68058528,100036.17160474,100034.96605678,100039.58052761,0.49751781,19.02723176,0
606,495.85378844,99850.92218777,99908.47180089,99841.77426242,0.61606165,24.08236399,1
607,14.45940011,99703.72732514,99704.40672544,99700.23501595,0.54698675,22.21033721,0
608,36.43541696,99790.91462002,99782.41262596,99785.58433779,0.26665577,11.8471677,0
609,87.38127485,100209.37126433,100218.95494214,100205.17087654,0.60967656,37.67987034,1
610,654.51336742,100128.36984775,100138.13105853,100105.61828979,0.51491369,21.87530193,1
611,318.21993787,100173.29224171,100204.69982986,100175.6277384,0.59869773,31.76804111,0
612,225.54182878,100178.02654417,100206.28141466,100177.80892487,0.62527552,36.62057979,1
613,162.81354666,99687.02678919,99707.12614291,99672.69813164,0.62345013,27.94700039,1
614,160.07666097,99733.58748301,99747.91883652,99738.2728264,0.58952806,23.43885349,0
615,264.27046977,99806.97978656,99734.96654195,99774.24511338,0.22750173,39.99529557,1
616,388.61124672,100130.37896451,100183.42721177,100138.31504418,0.63650723,33.3096374,1
617,226.13983885,99864.11540542,99858.32140122,99845.22622619,0.47437866,41.1327394,1
618,639.90134434,99935.79481109,100088.374966,99932.79168851,0.73844324,43.38990897,0
619,49.05333305,100447.45696988,100448.09028553,100446.02638016,0.51291075,24.18486533,1
620,343.08585862,100046.32139415,100042.72797309,100023.95854934,0.48952617,28.12507274,1
621,208.52629001,100111.36630148,100126.32507039,100115.83145384,0.57173564,27.09340292,0
622,806.04469617,100075.80133267,100013.92960157,100080.77427177,0.42324032,13.06384768,1
623,255.69876717,99895.90785863,99852.16872421,99883.49412024,0.32894272,34.71946679,0
624,298.92910922,99659.90552117,99641.51669884,99652.02424869,0.43848433,37.08686697,0
625,812.60969067,99989.30026451,100000.12035622,100027.74732309,0.51331523,24.8483505,0
626,585.79557976,100175.56896634,100130.64843809,100148.22572847,0.42331705,31.68011061,1
627,79.32312141,99842.16788138,99840.52425837,99841.87290906,0.47927939,34.2466718,1
628,180.84719471,99605.63546215,99583.95232267,99599.53857676,0.38010242,25.2461459,0
629,239.35392762,100219.16713487,100181.14999561,100202.36207308,0.34116768,31.40369022,0
630,304.35717045,100157.04436443,100138.36794571,100153.93166924,0.4386365,28.86187237,1
631,516.11609476,99823.91069083,99774.53932086,99809.98563938,0.40434057,34.06811712,0
632,594.74351375,99809.21532095,99784.7267049,99843.24800836,0.45882491,37.75570781,0
633,345.9368475,99911.91072734,99883.48918141,99884.06723174,0.4178418,37.09376681,0
634,391.46641356,99920.65402025,99915.39788316,99938.77001492,0.48657321,30.6251245,1
635,203.43285774,100355.33360623,100369.8008633,100340.72023724,0.57111563,26.40518072,1
636,131.53199191,100415.21026524,100429.57669773,100414.75225579,0.60922386,10.2572192,1
637,500.02754807,100131.35641161,100021.90749111,100131.19388127,0.28111421,35.32161447,1
638,275.67586676,100282.68576869,100307.90925708,100280.85779276,0.5914969,29.7124028,0
639,167.21225128,100215.48816994,100205.58677678,100200.0203719,0.44078548,36.46098198,1
640,474.34418986,99748.27962733,99770.78101774,99726.78822642,0.54743684,35.53141419,0
641,47.01277782,100347.72343574,100358.48143772,100346.269462,0.72883144,14.8844903,0
642,543.04267135,99853.47623471,99821.43923613,99832.94033812,0.44100463,38.61649884,1
643,55.30427917,99942.63043307,99945.1083035,99940.38749155,0.54480431,25.52116189,0
644,258.38985127,99943.29811419,99950.81855344,99918.5637035,0.52910501,23.7655069,1
645,865.96922204,99965.78231242,99993.28350256,99958.08426867,0.53175769,30.00126485,1
646,365.50381846,100093.58690876,100029.21411645,100071.8063652,0.32387928,44.58990571,1
647,128.24475962,99897.52923064,99872.02829112,99890.93818658,0.30115413,37.37455165,1
648,146.49577429,100336.93345277,100329.35231568,100327.28893149,0.44825013,37.02604216,0
